account_id,plan_tier,industry,seats,contract_value_monthly,tenure_days,risk_score,risk_tier,top_risk_drivers,recommended_action,days_since_last_login,login_momentum_7_30,support_ticket_trend_14_60,latest_nps,as_of_date
ACC-00706,Growth,Manufacturing,5,651.08,233,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8490566037735849,0.0,10.0,2026-06-24
ACC-00111,Scale,Professional Services,3,412.79,135,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1020408163265307,0.999999000001,7.0,2026-06-26
ACC-00053,Starter,Retail,5,228.96,198,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.8490566037735849,0.0,6.0,2026-06-23
ACC-00177,Starter,Retail,3,181.73,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0018552875695732,0.999999000001,8.0,2026-06-27
ACC-01072,Starter,Retail,3,92.06,205,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.3975155279503104,0.999999000001,6.0,2026-06-22
ACC-00670,Growth,Logistics,3,224.61,177,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.3975155279503104,0.499999750000125,3.0,2026-06-27
ACC-00148,Starter,Healthcare,2,178.75,44,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2244897959183674,0.0,6.0,2026-06-27
ACC-00638,Scale,Manufacturing,4,794.58,184,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.3775510204081634,0.0,3.0,2026-06-25
ACC-00488,Starter,Healthcare,1,43.48,44,0.001,Low,Login frequency down 44% vs their own 30-day average,Check in with an async usage summary or a light-touch 'how's it going' email.,3.0,0.5590062111801242,0.0,10.0,2026-06-26
ACC-00909,Starter,Healthcare,3,178.11,149,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,1.1904761904761905,0.0,,2026-06-28
ACC-00660,Starter,Healthcare,3,166.85,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.812807881773399,0.0,,2026-06-22
ACC-00494,Growth,Manufacturing,8,1158.97,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8397683397683398,0.0,7.0,2026-06-24
ACC-00862,Starter,FinTech,1,73.75,163,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9523809523809524,0.0,7.0,2026-06-24
ACC-00721,Scale,Professional Services,7,815.75,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9523809523809524,0.499999750000125,7.0,2026-06-24
ACC-00885,Enterprise,Retail,12,2857.29,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.132787916928886,0.0,10.0,2026-06-26
ACC-00306,Growth,Healthcare,16,1597.57,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.161290322580645,0.0,8.0,2026-06-27
ACC-00439,Growth,Logistics,7,479.37,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0517090271691498,0.0,10.0,2026-06-24
ACC-00664,Starter,FinTech,3,105.6,177,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.9316770186335404,0.3333332222222592,1.0,2026-06-28
ACC-01176,Starter,FinTech,2,151.75,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.274131274131274,0.499999750000125,10.0,2026-06-25
ACC-00560,Growth,Retail,8,635.07,142,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.353383458646617,0.0,1.0,2026-06-25
ACC-00674,Growth,Professional Services,4,480.03,219,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,0.9574468085106383,0.0,6.0,2026-06-28
ACC-00483,Growth,FinTech,2,246.85,170,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.5476190476190477,0.0,4.0,2026-06-24
ACC-00665,Growth,Professional Services,7,719.89,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8241758241758241,0.0,7.0,2026-06-27
ACC-00048,Starter,Media,9,1045.51,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.020408163265306,0.0,10.0,2026-06-24
ACC-01104,Enterprise,Logistics,14,6459.23,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.119960179193629,0.0,8.0,2026-06-28
ACC-00386,Enterprise,Manufacturing,34,4111.0,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9329061439879384,0.0,10.0,2026-06-24
ACC-01191,Starter,Retail,6,688.4,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.7407407407407407,0.0,10.0,2026-06-23
ACC-01010,Starter,Manufacturing,1,80.93,128,0.001,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.6666666666666667,0.499999750000125,0.0,2026-06-26
ACC-00830,Growth,EdTech,1,53.3,156,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6766917293233082,0.0,9.0,2026-06-28
ACC-00403,Starter,Professional Services,8,896.86,142,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.5816326530612246,0.0,8.0,2026-06-22
ACC-00409,Enterprise,FinTech,16,2096.52,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9598918431726002,0.0,8.0,2026-06-22
ACC-00486,Starter,Manufacturing,1,46.62,44,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.9523809523809524,0.0,10.0,2026-06-22
ACC-00569,Starter,Healthcare,4,131.8,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1564625850340136,0.0,8.0,2026-06-26
ACC-00221,Starter,Logistics,1,77.15,114,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8571428571428571,0.0,10.0,2026-06-23
ACC-01125,Growth,FinTech,5,378.21,205,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.040816326530612,0.0,10.0,2026-06-27
ACC-00959,Starter,Professional Services,2,141.66,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.0424710424710426,0.0,7.0,2026-06-27
ACC-00326,Growth,FinTech,12,2281.1,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1362126245847175,0.0,8.0,2026-06-27
ACC-00594,Starter,Professional Services,3,357.08,212,0.001,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,1.0,1.1180124223602483,0.0,5.0,2026-06-27
ACC-00161,Starter,Healthcare,3,291.11,121,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.0963455149501662,0.0,,2026-06-23
ACC-00586,Starter,Professional Services,1,87.87,30,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.5584415584415583,0.499999750000125,,2026-06-24
ACC-00416,Growth,Manufacturing,6,316.7,212,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2053571428571428,0.0,6.0,2026-06-24
ACC-00904,Starter,Healthcare,1,99.62,170,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9890109890109888,0.499999750000125,4.0,2026-06-25
ACC-00591,Scale,EdTech,12,2942.2,205,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.159250585480094,0.499999750000125,4.0,2026-06-25
ACC-00828,Starter,Professional Services,1,51.01,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,2.142857142857143,0.0,7.0,2026-06-24
ACC-01145,Growth,Media,11,656.52,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.381578947368421,0.0,,2026-06-22
ACC-00369,Enterprise,EdTech,12,1742.88,135,0.001,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9700176366843032,0.0,4.0,2026-06-22
ACC-00026,Starter,Logistics,1,44.72,233,0.001,Low,Login frequency down 43% vs their own 30-day average | Low NPS/survey response (0/10),Check in with an async usage summary or a light-touch 'how's it going' email.,1.0,0.5714285714285714,0.0,0.0,2026-06-27
ACC-00077,Growth,FinTech,12,1762.22,233,0.001,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.033834586466165,0.0,3.0,2026-06-26
ACC-00663,Growth,Professional Services,3,431.24,219,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.9948979591836736,0.0,8.0,2026-06-27
ACC-00226,Enterprise,Professional Services,13,3917.42,233,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2121212121212122,0.499999750000125,10.0,2026-06-26
ACC-00588,Scale,Healthcare,7,1577.17,233,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.252747252747253,0.499999750000125,10.0,2026-06-25
ACC-00267,Growth,Healthcare,16,803.17,233,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1518915866741952,0.0,8.0,2026-06-23
ACC-00606,Growth,Manufacturing,9,532.75,198,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.327433628318584,0.0,9.0,2026-06-27
ACC-00377,Scale,Professional Services,12,2752.03,191,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1688311688311688,0.0,1.0,2026-06-25
ACC-00284,Starter,Manufacturing,1,88.24,142,0.001,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.4285714285714286,0.0,6.0,2026-06-24
ACC-00614,Starter,Professional Services,2,156.5,142,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2857142857142858,0.0,1.0,2026-06-26
ACC-00865,Scale,Healthcare,9,1234.29,233,0.001,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2662337662337664,0.0,2.0,2026-06-27
ACC-00889,Growth,Healthcare,1,153.94,156,0.001,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9316770186335404,0.0,1.0,2026-06-22
ACC-00292,Scale,Professional Services,10,1222.24,177,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1988011988011988,0.0,8.0,2026-06-25
ACC-00750,Growth,Healthcare,1,54.25,58,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,1.3186813186813189,0.0,7.0,2026-06-26
ACC-01065,Growth,Retail,8,560.46,212,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.987012987012987,0.0,7.0,2026-06-23
ACC-00645,Starter,Healthcare,6,512.66,184,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.385606874328679,0.0,8.0,2026-06-24
ACC-00105,Starter,FinTech,1,59.8,226,0.001,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.4285714285714286,0.0,8.0,2026-06-23
